article	aid	url	img	iid	hashvalue	title	text	imgFile
509018692	118183	https://www.ksta.de/panorama/dramatische-rettung-acht-menschen-sitzen-in-50-meter-hoehe-in-karussell-fest-31811928	https://www.ksta.de/image/31811916/2x1/300/150/f33ea78f571aabf29aa5b41b4e278f2a/fe/rennes-afp-neu.jpg	118817	31811916f33ea78f571aabf29aa5b41b4e278f2afe	Acht Menschen sitzen in 50 Meter Höhe in Karussell fest	Diesen Start ins neue Jahr werden sie nicht vergessen: Gefangen in einem Karussell in rund 50 Metern Höhe haben acht Menschen im französischen Rennes die Silvesternacht verbracht. Erst nach acht Stunden konnten sie gerettet werden, wie die Bürgermeisterin	31811916f33ea78f571aabf29aa5b41b4e278f2afe.jpg
509019264	118184	https://www.ksta.de/region/von-regionalzug-erfasst-mann-stirbt-am-neujahrsmorgen-an-bahnuebergang-31811940	https://www.ksta.de/image/31811932/2x1/300/150/d2a1f2bf71de5294f8d82a28009b7d7/te/bahnuebergang-symbolbild-dpa.jpg	118818	31811932d2a1f2bf71de5294f8d82a28009b7d7te	Mann stirbt am Neujahrsmorgen an Bahnübergang	Ein 24-Jähriger ist am frühen Neujahrsmorgen in Kaarst (Kreis Neuss) von einer herannahenden Regionalbahn erfasst und getötet worden. Der junge Mann hatte als Fußgänger einen Bahnübergang betreten.Man gehe von geschlossenen Schranken zum Unfallzeitpunkt a	31811932d2a1f2bf71de5294f8d82a28009b7d7te.jpg
509019938	118185	https://www.ksta.de/region/rhein-sieg-bonn/sankt-augustin/wm-in-katar-sankt-augustiner-ist-juengster-weltmeister-im-billardsport-31801278	https://www.ksta.de/image/31801276/2x1/300/150/57db8b2682e6a8d9f5f9ede40f7ac0cb/RL/pool-billard-weltmeister-281218.jpg	118819	3180127657db8b2682e6a8d9f5f9ede40f7ac0cbRL	Sankt Augustiner ist jüngster Weltmeister im Billardsport	Joshua Filler (21) vom 1. PBC Sankt Augustin hat im Dezember überraschend den WM-Titel im Poolbillard gewonnen. Der Youngster setzte sich in der Disziplin 9-Ball im Finale in Doha gegen den Titelverteidiger Carlo Biado von den Philippinen mit 13:10 durch.	3180127657db8b2682e6a8d9f5f9ede40f7ac0cbRL.jpg
509020498	118186	https://www.ksta.de/region/rhein-berg-oberberg/kuerten/neuer-dorfplatz-foerderagentur-leader-will-duerscheid-helfen---infotreffen-ende-januar-31798842	https://www.ksta.de/image/31798836/2x1/300/150/6b63ecb076ace7c3654f94f1cd3fe3d0/Zd/duerscheid-dorfplatz-271218.jpg	118820	317988366b63ecb076ace7c3654f94f1cd3fe3d0Zd	Förderagentur Leader will Dürscheid helfen – Infotreffen Ende Januar	Die Verantwortlichen des Förderprojekts Leader Bergisches Wasserland denken an so etwas wie einen Strategiewechsel. Für die verbleibenden Bewerbungsrunden 2019/20 für Gelder aus dem Europäischen Landwirtschaftsfonds der Europäischen Union könnten die Förd	317988366b63ecb076ace7c3654f94f1cd3fe3d0Zd.jpg
509020988	118187	https://www.ksta.de/region/euskirchen-eifel/schleiden---gemuend/familientag-bis-wildniscamp-diese-veranstaltungen-erwarten-gaeste-im-nationalpark-eifel-31801832	https://www.ksta.de/image/31801848/2x1/300/150/1b6f59ba5a2a6bbfeabb289b934848c6/Bw/veranstaltungskalender-2019-nationalpark-eifel-2.jpg	118821	318018481b6f59ba5a2a6bbfeabb289b934848c6Bw	Diese Veranstaltungen erwarten Gäste im Nationalpark Eifel	Die Nationalparkverwaltung Eifel präsentiert in diesen Tagen den druckfrischen Veranstaltungskalender für das kommende Jahr: Insgesamt 675 Angebote im neuen Jahr machen den Nationalpark zu einem lohnenswerten Ausflugsziel. Leiter Dr. Michael Röös und sein	318018481b6f59ba5a2a6bbfeabb289b934848c6Bw.jpg
509021100	118188	https://www.ksta.de/region/leverkusen/stadt-leverkusen/bilanz-zum-jahreswechsel-feuerwehr-spricht-von-ruhigem-silvester---brand-in-garage-31811946	https://www.ksta.de/image/31811950/2x1/300/150/51a96feea90cd0b570c914820c68b88f/hi/feuerwehr-silvester-tiefgarage-1.jpg	118822	3181195051a96feea90cd0b570c914820c68b88fhi	Feuerwehr spricht von ruhigem Silvester – Brand in Garage	Die Feuerwehr Leverkusen hat eine erste Bilanz zu der Silvesternacht gezogen. Zwischen 20 und 7.30 Uhr kam es in Leverkusen zu 33 Rettungsdienst- und sechs Feuerwehreinsätzen, teilten die Einsatzkräfte mit. Die Wehrleute bilanzieren ein „vergleichsweise r	3181195051a96feea90cd0b570c914820c68b88fhi.jpg
509021492	118189	https://www.ksta.de/koeln/silvesternacht-so-schoen-hat-koeln-den-jahreswechsel-gefeiert-31811980	https://www.ksta.de/image/31811504/2x1/300/150/b5052023e9134d5295b5883a31415fc2/RW/koeln-feuerwerk-weiser-2.jpg	118823	31811504b5052023e9134d5295b5883a31415fc2RW	So schön hat Köln den Jahreswechsel gefeiert	Insgesamt lief der Jahreswechsel in Köln weitgehend friedlich ab. Rund um den Dom war am Montag eine „böllerfreie Zone“ eingerichtet und einige Straßen gesperrt worden. Der Dom und der Roncalliplatz wurden den ganzen Abend über stimmungsvoll beleuchtet.Ab	31811504b5052023e9134d5295b5883a31415fc2RW.jpg
509022248	118190	https://www.ksta.de/region/oberberg-ks/brand-in-gummersbach-balkon-stand-in-flammen---silvesterrakete-wohl-ausloeser-31812018	https://www.ksta.de/image/31812126/2x1/300/150/618c017915560ad8c3eaa940fc65b188/dP/balkon-brennt.jpg	118824	31812126618c017915560ad8c3eaa940fc65b188dP	Balkon stand in Flammen – Silvesterrakete wohl Auslöser	Wegen eines brennenden Balkons ist die Gummersbacher Feuerwehr knapp eineinhalb Stunden vor dem neuen Jahr auf den Bernberg gerufen worden. Als die ersten Wehrmänner von der Einheit Bernberg am Montag gegen 22.30 Uhr an dem mehrstöckigen Wohnhaus an der S	31812126618c017915560ad8c3eaa940fc65b188dP.jpg
509022463	118191	https://www.ksta.de/region/rhein-erft/silvester-bilanz-in-rhein-erft-zahl-gemeldeter-braende-mehr-als-versiebenfacht-31811936	https://www.ksta.de/image/29410320/2x1/300/150/c078c1cab8a98323ea81468b2158c13d/rK/silvester-2018.jpg	118825	29410320c078c1cab8a98323ea81468b2158c13drK	Zahl gemeldeter Brände mehr als versiebenfacht	Bilanz zum neuen Jahr: Die Polizei im Rhein-Erft-Kreis hat in der Silvesternacht im Vergleich zum Vorjahr ein erhöhtes Einsatzaufkommen festgestellt. Im Zeitraum zwischen dem 31.12., 18 Uhr und dem 01.01., 6 Uhr, kam es zu insgesamt 213 Einsätzen – im Vor	29410320c078c1cab8a98323ea81468b2158c13drK.jpg
509023903	118192	https://www.ksta.de/koeln/-sternenjaeger--koelner-fotograf-reist-fuer-bilder-vom-sternenhimmel-um-die-ganze-welt-31807154	https://www.ksta.de/image/31807142/2x1/300/150/5acc8ae2c3694f64e26f3cb04cae497d/nl/milchstrasse-ueber-kreta.jpg	118826	318071425acc8ae2c3694f64e26f3cb04cae497dnl	Kölner Fotograf reist für Bilder vom Sternenhimmel um die ganze Welt	Bernd Pröschold steht mitten im norwegischen Eis. Er beobachtet eine Rentierfütterung. Eimerweise verschlingen die genügsamen Tiere ihre schwachgrüne, geschmacklose Kost. „Magst du versuchen? Es schmeckt nach nichts“, sagt der Züchter. Pröschold greift na	318071425acc8ae2c3694f64e26f3cb04cae497dnl.jpg
509025877	118193	https://www.ksta.de/politik/gleichberechtigung-goering-eckardt-will-neue-behoerden-nur-noch-im-osten-ansiedeln-31812210	https://www.ksta.de/image/31812258/2x1/300/150/4391571d1ec6b06a92086b282bcfe6b2/ke/goering-eckardt-november-2018.jpg	118827	318122584391571d1ec6b06a92086b282bcfe6b2ke	Göring-Eckardt will neue Behörden nur noch im Osten ansiedeln	Grünen-Fraktionschefin Katrin Göring-Eckardt fordert zum Auftakt des Landtagswahljahres in Brandenburg, Thüringen und Sachsen mehr Unterstützung für den Osten. „Die Bundesregierung muss sich verpflichten, ab sofort jede neue Bundesbehörde und jede neue Fo	318122584391571d1ec6b06a92086b282bcfe6b2ke.jpg
509026159	118194	https://www.ksta.de/region/notoperation-mann-geraet-in-duesseldorf-unter-u-bahn---lebensgefaehrlich-verletzt-31812204	https://www.ksta.de/image/31812276/2x1/300/150/7056fac8b458c0437a06e9ffb0df8155/dH/symbolbild-u-bahn.jpg	118828	318122767056fac8b458c0437a06e9ffb0df8155dH	Mann gerät in Düsseldorf unter U-Bahn – lebensgefährlich verletzt	In der Silvesternacht hat sich ein Mann in Düsseldorf lebensgefährlich verletzt, nachdem er an einer Haltestelle in Heerdt unter eine anfahrende Bahn geraten war. In den frühen Morgenstunden wurde der Mann noch notoperiert.Gegen Scheiben der U-Bahn geschl	318122767056fac8b458c0437a06e9ffb0df8155dH.jpg
509028058	118195	https://www.ksta.de/politik/drei-menschen-verletzt-polizei-stuft-messerattacke-in-manchester-als-terrorismus-ein-31812324	https://www.ksta.de/image/31812316/2x1/300/150/913a8c21a82a49f2aa097a0335e0ae2d/bN/manchester-1.jpg	118829	31812316913a8c21a82a49f2aa097a0335e0ae2dbN	Polizei stuft Messerattacke in Manchester als Terrorismus ein	Die Polizei geht bei der Messerattacke am zentralen Bahnhof in Manchester am Montagabend mit drei Verletzten von einem terroristischen Hintergrund aus. Das bestätigte eine Sprecherin der Greater Manchester Police am Dienstag.Einsatzkräfte hatten am Montag	31812316913a8c21a82a49f2aa097a0335e0ae2dbN.jpg
509028431	118196	https://www.ksta.de/region/leverkusen/burscheid/hubschrauber-im-einsatz-zwei-schwerverletzte-nach-kollision-auf-b51-bei-burscheid-31812288	https://www.ksta.de/image/31812322/2x1/300/150/3053ad871d0dedd9ab3b3774748c0df/sK/unfall-burscheid-b51-3.jpg	118830	318123223053ad871d0dedd9ab3b3774748c0dfsK	Zwei Schwerverletzte nach Kollision auf B51 bei Burscheid	Zwei Menschen sind bei einem schweren Unfall auf der B51 bei Burscheid am Dienstagmittag schwer verletzt worden. Ein 22-jähriger Jaguar-Fahrer und ein 32-jähriger BMW-Fahrer wurden ins Krankenhaus gebracht. Ein Hubschrauber der Feuerwehr wurde angefordert	318123223053ad871d0dedd9ab3b3774748c0dfsK.jpg
509028542	118197	https://www.ksta.de/kultur/vorschau-zum-weimarer--tatort--bud-spencer--karl-may-und-ein-bisschen-krimi-31810142	https://www.ksta.de/image/31810192/2x1/300/150/94b0a66adb1fa6f5e3c8b489794d4e77/Cu/tatort-1.jpg	118831	3181019294b0a66adb1fa6f5e3c8b489794d4e77Cu	Bud Spencer, Karl May und ein bisschen Krimi	Als ein toter Indianer-Häuptling aus der Ilm gefischt wird, führt die Spur, das ist ja auch nicht allzu schwer, das Kommissars-Paar Lessing (Christian Ulmen) und Dorn (Nora Tschirner) in die Westernstadt El Doroda. Der tote Pseudo-Indianer war deren Besit	3181019294b0a66adb1fa6f5e3c8b489794d4e77Cu.jpg
509033746	118199	https://www.ksta.de/politik/rnd/-bezahltes-nichtstun--habeck-widerspricht-nahles-zu-bedingungslosem-grundeinkommen-31812478	https://www.ksta.de/image/31812498/2x1/300/150/dfacba5a751d1ab827893b79986fffa2/xc/robert-habeck-0119.jpg	118833	31812498dfacba5a751d1ab827893b79986fffa2xc	Habeck widerspricht Nahles zu bedingungslosem Grundeinkommen	Grünen-Chef Robert Habeck hat die entschiedene Absage an ein bedingungsloses Grundeinkommen durch SPD-Chefin Andrea Nahles kritisiert. „Was Arbeit ist, wird in Zukunft anders beantwortet werden müssen“, sagte Habeck dem RedaktionsNetzwerk Deutschland (RND	31812498dfacba5a751d1ab827893b79986fffa2xc.jpg
509035122	118200	https://www.ksta.de/region/euskirchen-eifel/dahlem/dahlem-wie-die-abtei--maria-frieden--ihren-namen-erhielt-31802468	https://www.ksta.de/image/31802466/2x1/300/150/659f63e094c9634d8b2c92aee5baa7f0/SE/kloster-maria-frieden.jpg	118834	31802466659f63e094c9634d8b2c92aee5baa7f0SE	Wie die Abtei „Maria Frieden“ ihren Namen erhielt	Nach dem Zweiten Weltkrieg befand sich auf einem 550 Meter hohen Plateau die ehemalige Schäferei Dahlemer Binz. Sie gehörte der britischen Besatzungsmacht.1952 kaufte die Abtei Mariawald vom Orden der „Zisterzienser strengerer Observanz“ die 35 Hektar Lan	31802466659f63e094c9634d8b2c92aee5baa7f0SE.jpg
509035347	118201	https://www.ksta.de/politik/bomben-neujahrsgruss-us-militaer-entschuldigt-sich-fuer-zynischen-tweet-31812436	https://www.ksta.de/image/31812522/2x1/300/150/4c348293675c1bbe1196ef8b55197103/jo/b2-tweet-silvester.jpg	118835	318125224c348293675c1bbe1196ef8b55197103jo	US-Militär entschuldigt sich für zynischen Tweet	Mit einem Neujahrsgruß auf dem Kurznachrichtendienst Twitter ist das US-Militär der Vereinigten Staaten weit über das Ziel hinausgeschossen. Der Tweet wurde nicht nur nach kurze Zeit  gelöscht, sondern es folgte auch eine offizielle Entschuldigung. Was wa	318125224c348293675c1bbe1196ef8b55197103jo.jpg
509035371	118202	https://www.ksta.de/koeln/mehr-als-3000-besucher-feiern-jahreswechsel--silvesterzauber-auf-der-rennbahn--31812494	https://www.ksta.de/image/31812542/2x1/300/150/57483833e03f772a0a8bff17c1256db8/LK/rennbahn-1.jpg	118836	3181254257483833e03f772a0a8bff17c1256db8LK	Silvesterzauber auf der Rennbahn	Mit über 3000 Besuchern feierte die DuMont LiveKon zum zweiten Mal auf der Kölner Galopprennbahn in das neue Jahr.Das Programm startete um 21 Uhr mit Musik, Eisstockschießen und geselligem Beisammensein.Ab 22 Uhr startete das Unplugged-Konzert zum Mitsing	3181254257483833e03f772a0a8bff17c1256db8LK.jpg
509035718	118203	https://www.ksta.de/region/rhein-erft/frechen/wechsel-nach-elsdorf-wirtschaftsfoerderin-susanne-dettlaff-verlaesst-frechener-rathaus-31801330	https://www.ksta.de/image/31801328/2x1/300/150/48d558ac928c8dd725c933a55e71a807/Zd/susanne-dettlaff-281218.jpg	118837	3180132848d558ac928c8dd725c933a55e71a807Zd	Wirtschaftsförderin Susanne Dettlaff verlässt Frechener Rathaus	Die Frechener Stadtverwaltung muss sich schon bald nach einer neuen Leitung für die Wirtschaftsförderung umsehen. Susanne Dettlaff, die das Amt seit August 2016 innehatte, wird im kommenden Jahr ins Elsdorfer Rathaus wechseln. Wie die Stadtverwaltung Elsd	3180132848d558ac928c8dd725c933a55e71a807Zd.jpg
509037316	118204	https://www.ksta.de/region/rhein-berg-oberberg/silvesterbilanz-rhein-berg-zahlen-leicht-unter-durchschnitt---braende-und-einbrueche-31812524	https://www.ksta.de/image/31812624/2x1/300/150/d10629ea43da0103dcf40d886afd1a/vP/unfall-rhein-berg-silvester.jpg	118838	31812624d10629ea43da0103dcf40d886afd1avP	Zahlen leicht unter Durchschnitt – Brände und Einbrüche	Zum Jahreswechsel ist die Polizei Rhein-Berg zu circa 90 Einsätzen zwischen 18 Uhr am Abend und 6 Uhr morgens ausgerückt. Damit lag die Einsatzzahl leicht unter dem langjährigen Mittelwert von 100. In der Nacht erhielten 20 Personen einen Platzverweis, di	31812624d10629ea43da0103dcf40d886afd1avP.jpg
509038519	118206	https://www.ksta.de/panorama/brand-bemerkt-maedchen-bewahrt-elternhaus-vor-feuer-31812656	https://www.ksta.de/image/31812648/2x1/300/150/55d50810a3ef082d180014310efa990e/so/feuerwehr-symbolbild-dpa.jpg	118840	3181264855d50810a3ef082d180014310efa990eso	Mädchen bewahrt Elternhaus vor Feuer	Ein kleines Kind aus Mönchengladbach hat seine Familie zu Silvester offensichtlich vor einem verheerenden Feuer im Haus bewahrt. Nach Angaben der Feuerwehr hörte das fünf Jahre alte Mädchen kurz nach Mitternacht Knistergeräusche aus Richtung des Spitzbode	3181264855d50810a3ef082d180014310efa990eso.jpg
509041244	118207	https://www.ksta.de/koelner-silvesterbilanz--touristin-auf-toilette-vergewaltigt--31812698	https://www.ksta.de/image/31812730/2x1/300/150/73db21dee89a4e7557d6483751eaa262/Ut/010119silvesternacht101.jpg	118841	3181273073db21dee89a4e7557d6483751eaa262Ut	Touristin auf Toilette vergewaltigt	In der Toilette einer Gaststätte in der Altstadt wurde in der Silvesternacht eine 28-jährige Touristin aus Süddeutschland von einem Unbekannten vergewaltigt. Die beiden hatten sich nach Polizeiangaben erst kurze Zeit vorher kennengelernt und zusammen Drog	3181273073db21dee89a4e7557d6483751eaa262Ut.jpg
509041408	118208	https://www.ksta.de/panorama/silvester-angriffe-auf-einsatzkraefte-und-streitschlichter-in-der-neujahrsnacht-31812740	https://www.ksta.de/image/31812768/2x1/300/150/5f1197eb1700c8ad9fa5c3afb11330e9/Uw/rettungskraefte-silvesternacht.jpg	118842	318127685f1197eb1700c8ad9fa5c3afb11330e9Uw	Angriffe auf Einsatzkräfte und Streitschlichter in der Neujahrsnacht	In der Neujahrsnacht ist es wieder zu Übergriffen auf Einsatzkräfte von Polizei und Feuerwehr gekommen. In Berlin zählte die Feuerwehr zwar weniger Einsätze als in der Silvesternacht des Vorjahrs - unverändert sei aber die Aggressivität gegenüber Helfern	318127685f1197eb1700c8ad9fa5c3afb11330e9Uw.jpg
509041433	118209	https://www.ksta.de/region/leverkusen/stadt-leverkusen/in-silvesternacht-quettinger-bedroht-nachbarn-mit-schreckschusspistole-31812706	https://www.ksta.de/image/24066588/2x1/300/150/62445195746383ffe80627484d4dfbc3/lv/polizist-zieht-waffe-vor-polizeiauto.jpg	118843	2406658862445195746383ffe80627484d4dfbc3lv	Quettinger bedroht Nachbarn mit Schreckschusspistole	Ein Mann hat seinen Nachbarn am Silvesterabend geschlagen und mit einer Schrecksschusspistole bedroht. Dies teilte die Polizei am Dienstag mit. Dem Vorfall war ein Streit vorangegangen.Mit Pistole auf Nachbarn gezieltGegen 23.35 Uhr kam es zunächst zum St	2406658862445195746383ffe80627484d4dfbc3lv.jpg
509042903	118210	https://www.ksta.de/sport/1-fc-koeln/fluegelstuermer-aus-kiel-verstaerkt-kevin-schindler-im-januar-den-1--fc-koeln--31812818	https://www.ksta.de/image/31729178/2x1/300/150/3e2abb1f853e8db8a05eada5e29f1e1a/bZ/schindler-kiel.jpg	118844	317291783e2abb1f853e8db8a05eada5e29f1e1abZ	Verstärkt Kevin Schindler im Januar den 1. FC Köln?	Verstärkt sich der 1. FC Köln nun doch in der Winterperiode? „Im Normalfall“ habe man nicht vor, Spieler zu verpflichten, hatte Armin Veh (57) in den letzten Wochen immer wieder erklärt. „Ich vertraue diesem Kader“, so der FC-Sportchef gegenüber EXPRESS.	317291783e2abb1f853e8db8a05eada5e29f1e1abZ.jpg
509045921	118211	https://www.ksta.de/sport/mix/vierschanzentournee-kobayashi-siegt-erneut-knapp-vor-eisenbichler-31812982	https://www.ksta.de/image/31813008/2x1/300/150/787f00f42e45aa38e1eca9754c624edf/xi/5f9c42006fe98e4a.jpg	118845	31813008787f00f42e45aa38e1eca9754c624edfxi	Kobayashi siegt erneut knapp vor Eisenbichler	Markus Eisenbichler legte die Hände aneinander und verneigte sich lächelnd vor Überflieger Ryoyu Kobayashi. Der derzeit beste deutsche Skispringer hat mit Sprüngen auf 138 und 135 Meter und Platz zwei beim traditionellen Neujahrsspringen in Garmisch-Parte	31813008787f00f42e45aa38e1eca9754c624edfxi.jpg
509046303	118212	https://www.ksta.de/politik/rnd/wer-muss-noch-gebuehren-zahlen--so-setzen-die-bundeslaender-das--gute-kita-gesetz--um-31813006	https://www.ksta.de/image/30527078/2x1/300/150/f93908f0ec48c270babab9ee410a6207/up/kita-symbol.jpg	118846	30527078f93908f0ec48c270babab9ee410a6207up	So setzen die Bundesländer das „Gute-Kita-Gesetz“ um	Viele Länder wollen die Bundes-Milliarden aus dem sogenannten Gute-Kita-Gesetz zur finanziellen Entlastung der Eltern einsetzen. Eine deutschlandweite Gebührenfreiheit wird es in naher Zukunft aber nicht geben, ergab eine Umfrage der Deutschen Presse-Agen	30527078f93908f0ec48c270babab9ee410a6207up.jpg
509049255	118213	https://www.ksta.de/wirtschaft/verkehrsminister-scheuer--pkw-maut-startet-im-oktober-2020--31813078	https://www.ksta.de/image/31813096/2x1/300/150/4a322b52edc99c7566389346497b3894/qM/verkehrsminister-andreas-scheuer.jpg	118847	318130964a322b52edc99c7566389346497b3894qM	„Pkw-Maut startet im Oktober 2020“	Die Pkw-Maut auf deutschen Straßen soll im Oktober 2020 starten. Ein entsprechender Vertrag sei am 30. Dezember unterschrieben worden, sagte Bundesverkehrsminister Andreas Scheuer (CSU) in einem am Dienstag auf Twitter verbreiteten Video. „Das heißt, wir	318130964a322b52edc99c7566389346497b3894qM.jpg
