article	aid	url	img	iid	hashvalue	title	text	imgFile
523958853	133487	https://www.ksta.de/region/leverkusen/parteitag-in-leverkusen-spd-will-wieder-mehr-partei-der-kuemmerer-sein-32304066	https://www.ksta.de/image/32304064/2x1/300/150/b7e38d33aa81a29a202216872aaa9e51/QL/lev-spd-parteitag.jpg	134131	32304064b7e38d33aa81a29a202216872aaa9e51QL	SPD will wieder mehr Partei der Kümmerer sein	Vier Wochen bevor die SPD in Leverkusen ihr 150-jähriges Bestehen feiert, wurde auf einem Mitgliederparteitag am Samstag ein „wesentlicher Neubeginn“ beschworen, wie es der Bundestagsabgeordnete Professor Karl Lauterbach ausdrückte. Mit diesem Neubeginn g	32304064b7e38d33aa81a29a202216872aaa9e51QL.jpg
523958855	133488	https://www.ksta.de/region/rhein-sieg-bonn/siegburg/europawahlkampf-in-siegburg-afd-wirbt-in-fussgaengerzone---lautstarke-gegendemonstranten-32304592	https://www.ksta.de/image/32304588/2x1/300/150/55a654d99a15f2fcfa42f0b6933074fa/tP/afd-stand.jpg	134132	3230458855a654d99a15f2fcfa42f0b6933074fatP	AfD wirbt in Fußgängerzone – Lautstarke Gegendemonstranten	Der Kreisverband der AfD hat gestern in Siegburg den EU-Wahlkampf eröffnet und auf dem oberen Markt einen Infostand aufgebaut. In Redebeiträgen wurden europakritische Töne angeschlagen: So stellte die Kandidatin Christina Anderson das Wohlstandsverspreche	3230458855a654d99a15f2fcfa42f0b6933074fatP.jpg
523958862	133489	https://www.ksta.de/region/euskirchen-eifel/kall/waehrend-spaziergang-urfter-entdeckt-zufaellig-wertvolles-goldnugget-im-fluss-32304888	https://www.ksta.de/image/32304878/2x1/300/150/6b179e2fbb1d94eb7d437c4ef82f0c7a/Ag/bodo-ziemainz.jpg	134133	323048786b179e2fbb1d94eb7d437c4ef82f0c7aAg	Urfter entdeckt zufällig wertvolles Goldnugget im Fluss	Eifelgold – bei diesem Begriff hat man sie direkt vor Augen: Weitläufige Wiesen mit blühendem Löwenzahn und vor allem die Ginsterbüsche. Auch die bekannten und im Frühjahr als Ausflugsziel so beliebten Narzissenfelder im Olef-, Perlbach- oder Furtbachtal	323048786b179e2fbb1d94eb7d437c4ef82f0c7aAg.jpg
523958869	133490	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/experimentalstation-in-bergisch-gladbach-museumsplaene-spalten-die-kreisstadt-32304738	https://www.ksta.de/image/32304736/2x1/300/150/ac08e4d3581a65fbbde2c7640ab8b2cb/Th/experimentalstation-stadtplanung.jpg	134134	32304736ac08e4d3581a65fbbde2c7640ab8b2cbTh	Museumspläne spalten die Kreisstadt	Selten haben gute Nachrichten aus dem Rathaus ein solches Beben ausgelöst: Stadtplaner zittern, Bürgerinitiativen tauchen ab und Steuerzahler zetern. Dabei scheint das Projekt auf den ersten Blick noch unverfänglich: ein Experimentalmuseum, das ebenso die	32304736ac08e4d3581a65fbbde2c7640ab8b2cbTh.jpg
523959913	133492	https://www.ksta.de/sport/fussball/zum-ersten-mal-eine-frau-ex-nationalspielerin-soll-trainerin-bei-viertligist-werden-32305906	https://www.ksta.de/image/32305920/2x1/300/150/57fcd7e1230358e8e29935e68f585b4c/rP/inka-grings.jpg	134136	3230592057fcd7e1230358e8e29935e68f585b4crP	Ex-Nationalspielerin soll Trainerin bei Viertligist werden	Ex-Nationalspielerin Inka Grings übernimmt offenbar als erste Frau einen Trainerposten in der Fußball-Regionalliga. Wie die Rheinische Post und der kicker am Sonntagabend übereinstimmend berichteten, soll die 40-Jährige gemeinsam mit Thomas Drotboom (52)	3230592057fcd7e1230358e8e29935e68f585b4crP.jpg
523960464	134100	https://www.ksta.de/politik/spahn-und-lauterbach-praesentieren-vorstoss-fuer-organspende-32305858	https://www.ksta.de/image/32305856/2x1/300/150/7715741c4781d8451ebed1a2bf041e9/Lb/urn-newsml-dpa-com-20090101-190331-99-625564-large-4-3.jpg	134744	323058567715741c4781d8451ebed1a2bf041e9Lb	Spahn und Lauterbach präsentieren Vorstoß für Organspende	Im Kampf gegen den Mangel an lebensrettenden Spenderorganen stellen mehrere Bundestagsabgeordnete an diesem Montag einen neuen Gesetzentwurf vor.Gesundheitsminister Jens Spahn (CDU), der SPD-Gesundheitsexperte Karl Lauterbach und andere wollen damit die s	323058567715741c4781d8451ebed1a2bf041e9Lb.jpg
523960594	133493	https://www.ksta.de/koeln/hochhaus-mit-613-wohnungen-umstrittenes-bauprojekt-am-gruenguertel-nimmt-weitere-huerde-32304510	https://www.ksta.de/image/32073160/2x1/300/150/fc3e3e4f030d60d4d048fc1a29c35730/Lb/mds-ksta-2014-10-10-20140824max-zeppelin13-1.jpg	134137	32073160fc3e3e4f030d60d4d048fc1a29c35730Lb	Umstrittenes Bauprojekt am Grüngürtel nimmt weitere Hürde	Ein nicht ganz unumstrittenes Bauprojekt am Inneren Grüngürtel hat eine weitere Hürde genommen: Nachdem der Stadtentwicklungsausschuss das Planungskonzept für ein neues Hochhaus neben dem Colonius beschlossen hat, rechnen die Investoren damit, dass sie 20	32073160fc3e3e4f030d60d4d048fc1a29c35730Lb.jpg
523961738	133495	https://www.ksta.de/ratgeber/traumkonzept/die-klimaanlage-im-bett-entdecken-sie-flauschige-decken-aus-natuerlichen-materialien-31849898	https://www.ksta.de/image/31900586/2x1/300/150/8c4049e61dfee526be64dde788f3e589/dG/-f0g6041-kleiner.jpg	134139	319005868c4049e61dfee526be64dde788f3e589dG	Entdecken Sie flauschige Decken aus natürlichen Materialien	Das Schlafzimmer – ein Ort der Ruhe und Geborgenheit – zumindest sollte es so sein. Schließlich verbringt der Mensch rund ein Viertel seines Lebens schlafend, die meiste Zeit davon in seinem Bett. Dass Gestell, Lattenrost und Matratze den persönlichen Bed	319005868c4049e61dfee526be64dde788f3e589dG.jpg
523961791	133496	https://www.ksta.de/panorama/us-rapper-nipsey-hussle-erschossen-32306054	https://www.ksta.de/image/32306086/2x1/300/150/647385dcd7911c108f973cd30766e8b6/uP/nipsey-hustle.jpg	134140	32306086647385dcd7911c108f973cd30766e8b6uP	Nipsey Hussle erschossen	Der Grammy-nominierte US-Rapper Nipsey Hussle ist einem Medienbericht zufolge erschossen worden. Der Sender NBC News berichtete am Sonntag, der 33-Jährige sei in Los Angeles durch Schüsse getötet worden.Ein Polizeisprecher bestätigte der Nachrichtenagentu	32306086647385dcd7911c108f973cd30766e8b6uP.jpg
523962506	133497	https://www.ksta.de/region/rhein-sieg-bonn/lohmar/anwohner-hoerten-knall-explosion-auf-lohmarer-campingplatz---meterhohe-flammen-32306104	https://www.ksta.de/image/32306110/2x1/300/150/9d76b714bdcc0c1d85633571f0f4d8f6/gN/brand-lohmar.jpg	134141	323061109d76b714bdcc0c1d85633571f0f4d8f6gN	Explosion auf Lohmarer Campingplatz – meterhohe Flammen	Heller Feuerschein stand am Sonntag kurz nach 22.30 Uhr über dem Campingplatz Meigermühle im Sülztal. Bewohner hatten mehrmals knallen hören. Als sie nach draußen gingen, sahen sie über einer Parzelle Flammen mehrere Meter hoch in den Himmel schlagen. Sie	323061109d76b714bdcc0c1d85633571f0f4d8f6gN.jpg
523962768	134105	https://www.ksta.de/wirtschaft/strom-teuer-wie-nie---anstieg-wird-sich-verfestigen--32306128	https://www.ksta.de/image/32306126/2x1/300/150/fecfe542b93c4c4b91d5703030749023/Sz/urn-newsml-dpa-com-20090101-190401-99-629218-large-4-3.jpg	134749	32306126fecfe542b93c4c4b91d5703030749023Sz	Strom teuer wie nie: „Anstieg wird sich verfestigen”	Strom war für Privathaushalte in Deutschland noch nie so teuer wie in diesen Tagen. Im bundesweiten Durchschnitt koste eine Kilowattstunde Strom derzeit 29,42 Cent, teilte das Vergleichs- und Vermittlungsportal Verivox in Heidelberg mit.Auch das Portal Ch	32306126fecfe542b93c4c4b91d5703030749023Sz.jpg
523963137	133498	https://www.ksta.de/region/oberberg-ks/komikerin-carolin-kebekus-macht-gummersbach-zu-einem-teil-der--pussy-nation--32303958	https://www.ksta.de/image/32303956/2x1/300/150/4deef2fc8067fb739ccc7f8aa2bcaec3/jr/ob-kebekus-310319.jpg	134142	323039564deef2fc8067fb739ccc7f8aa2bcaec3jr	Carolin Kebekus macht Gummersbach zu einem Teil der „Pussy Nation“	Als „Alpha-Pussy“ hat Carolin Kebekus höchstpersönlich die Kreisstadt zum Teil ihrer Pussy-Nation erklärt. Zuvor mussten ihre Untertanen in der Schwalbe-Arena den Einbürgerungs-Schwur leisten: „Ich schwöre, dass ich über alles, was Carolin Kebekus sagt, h	323039564deef2fc8067fb739ccc7f8aa2bcaec3jr.jpg
523963453	134093	https://www.ksta.de/nrw/verzicht-auf-fahrverbote--luftreinhalteplan-tritt-in-kraft-32305598	https://www.ksta.de/image/32305596/2x1/300/150/82968a571383850bf734029105d30c36/Ki/urn-newsml-dpa-com-20090101-190331-99-624055-large-4-3.jpg	134737	3230559682968a571383850bf734029105d30c36Ki	Verzicht auf Fahrverbote: Luftreinhalteplan tritt in Kraft	Obwohl ein Verwaltungsgericht Diesel-Fahrverbote in Köln angeordnet hat, verzichtet die zuständige Behörde weiterhin auf so eine drastische Maßnahme. Am Montag tritt ein neuer Luftreinhalteplan in Kraft, mit dem die Stadt ihre relativ hohe Luftverschmutzu	3230559682968a571383850bf734029105d30c36Ki.jpg
523963895	133499	https://www.ksta.de/politik/nach-attentat-mit-gift-vietnamesin-fuer-anschlag-auf-kim-bruder-zu-haft-verurteilt-32306118	https://www.ksta.de/image/32306130/2x1/300/150/a1b1a511779f25490d99f6acbf690d02/Zi/kim-attentaeterin1.jpg	134143	32306130a1b1a511779f25490d99f6acbf690d02Zi	Vietnamesin für Anschlag auf Kim-Bruder zu Haft verurteilt	Im Prozess um das tödliche Gift-Attentat gegen den Halbbruder von Nordkoreas Machthaber Kim Jong Un ist die einzige verbliebene Angeklagte zu drei Jahren und vier Monaten Gefängnis verurteilt worden. Die 30-jährige Vietnamesin wurde von einem Gericht in M	32306130a1b1a511779f25490d99f6acbf690d02Zi.jpg
523964292	133500	https://www.ksta.de/koeln/-leitung-legt-uns-steine-in-den-weg--richtungsstreit-im-erzbistum-koeln-verschaerft-sich-32305134	https://www.ksta.de/image/32238940/2x1/300/150/75f2fd39c7c97f766d1b8768388ea144/pp/in-einem-offenen-brief-an-kardinal-woelki-beklagen-seelsorger-den-zustand-der-kirche-.jpg	134144	3223894075f2fd39c7c97f766d1b8768388ea144pp	Richtungsstreit im Erzbistum Köln verschärft sich	Der Richtungsstreit über den Zukunftsweg im Erzbistum Köln verschärft sich. Der Diözesanrat der Katholiken solidarisierte sich demonstrativ mit einer Gruppe von Seelsorgern, die in einem offenen Brief an Kardinal Rainer Woelki einen Niedergang des kirchli	3223894075f2fd39c7c97f766d1b8768388ea144pp.jpg
523964338	134104	https://www.ksta.de/nrw/barack-obama-kommt-nach-koeln--aber-vieles-ist-noch-geheim-32305864	https://www.ksta.de/image/32305862/2x1/300/150/c055e7a651e4dd199e6a66c78e92f7d6/Tl/urn-newsml-dpa-com-20090101-190401-99-628336-large-4-3.jpg	134748	32305862c055e7a651e4dd199e6a66c78e92f7d6Tl	Barack Obama kommt nach Köln, aber vieles ist noch geheim	Der ehemalige US-Präsident Barack Obama kommt diese Woche nach Köln. Am Donnerstagabend tritt er in der Kölner Lanxess-Arena auf. Viel mehr ist allerdings noch nicht bekannt. Wie lange der 57 Jahre alte Politiker bleibt, ob er sich in das Goldene Buch der	32305862c055e7a651e4dd199e6a66c78e92f7d6Tl.jpg
523964495	133501	https://www.ksta.de/region/rhein-sieg-bonn/hennef/missionskreis-hennef-feiert-30--geburtstag-sie-helfen--wo-hilfe-noetig-ist-32304636	https://www.ksta.de/image/32304626/2x1/300/150/86af8860c3b32bccfa297e7ca8dc2d36/Fc/kongo--2018.jpg	134145	3230462686af8860c3b32bccfa297e7ca8dc2d36Fc	Sie helfen, wo Hilfe nötig ist	„Eine Stadt lebt vom Einsatz ihrer Bürgerinnen und Bürger“, sagte Schirmherr und Bürgermeister Klaus Pipke zur Festgemeinde, die es sich zum 30. Geburtstag des Missionskreises Hennef in den Kinosesseln des Kur-Theaters bequem gemacht hatte. Mit einem bunt	3230462686af8860c3b32bccfa297e7ca8dc2d36Fc.jpg
523966451	133502	https://www.ksta.de/region/rhein-berg-oberberg/overath/im-sommer-lebt-er-in-overath-dieser-thailand-rentner-verzweifelt-an-deutschen-aemtern-32304830	https://www.ksta.de/image/32304824/2x1/300/150/696df7ac16743a8c413e19aa45fbe40/Dk/zeindls-unterkunft.jpg	134146	32304824696df7ac16743a8c413e19aa45fbe40Dk	Dieser Thailand-Rentner verzweifelt an deutschen Ämtern	Reinhard Zeindl hat sich ein angenehmes Leben im Ruhestand eingerichtet. Die kalte Jahreszeit verbringt der 68-Jährige in Thailand, die Sommermonate in Deutschland. Um diese Lebensweise auch finanziell komfortabel zu gestalten, hat der allein lebende Rent	32304824696df7ac16743a8c413e19aa45fbe40Dk.jpg
523966521	133503	https://www.ksta.de/region/leverkusen/bouleturnier-ein-stueck-suedfrankreich-an-der-rheinallee-32304158	https://www.ksta.de/image/32304188/2x1/300/150/17bf94debfee4a16229b01ce84880b18/Du/le-petanque--6-.jpg	134147	3230418817bf94debfee4a16229b01ce84880b18Du	Ein Stück Südfrankreich an der Rheinallee	Hinter den hohen Zäunen bei den Sandplätzen an der Rheinallee versammelten sich die Wölfe, „Les Loups“ – Mitglieder des gleichnamigen Leverkusener Vereins, der sich dem französischen Boulespiel widmet. In der Nachbarschaft des Minigolfplatzes trugen sie a	3230418817bf94debfee4a16229b01ce84880b18Du.jpg
523966878	133512	https://www.ksta.de/ratgeber/reise/nach-streit-vom-tiger-gefressen-die-kuriosesten-todesfaelle-auf-reisen-32285190	https://www.ksta.de/image/32285338/2x1/300/150/7aa05938dbbe79df99a719bf4c656700/Nt/krokodil.jpg	134156	322853387aa05938dbbe79df99a719bf4c656700Nt	Die kuriosesten Todesfälle auf Reisen	Nein, bei diesen ungewöhnlichen Todesfällen auf Reisen handelt es sich nicht um makabre Aprilscherze, sie sollen sich tatsächlich so zugetragen haben. Der Journalist Nicolas Bogislav von Lettow-Vorbeck hat 92 kuriose Urlaubsbegebenheiten recherchiert, die	322853387aa05938dbbe79df99a719bf4c656700Nt.jpg
523966966	133505	https://www.ksta.de/region/euskirchen-eifel/dahlem/neues-format-mit-der-nachtwaechterin-in-kronenburg-unterwegs-32304996	https://www.ksta.de/image/32304992/2x1/300/150/62b2bdb7fe5ebb1682e3771dfeb68003/FZ/sabine-petri.jpg	134149	3230499262b2bdb7fe5ebb1682e3771dfeb68003FZ	Mit der Nachtwächterin in Kronenburg unterwegs	„Luna Wacht“ ist die Nachtwächterin von Kronenburg. Sie waltete ihres Amtes, als sie mit 14 Teilnehmern einer neuen „Kult-Tour“ eine einstündige, frühabendliche Runde durch den idyllischen Burgort drehte.Ein dicker schwarzer Woll-Umhang, ein Kuhhorn als S	3230499262b2bdb7fe5ebb1682e3771dfeb68003FZ.jpg
523967310	133506	https://www.ksta.de/region/rhein-sieg-bonn/berggemeinden/unfall-im-derenbachtal-kreisstrasse-17-gesperrt---motorradfahrer-schwer-verletzt-32306258	https://www.ksta.de/image/29739264/2x1/300/150/e5b7117a554f8db5abd0dc22431decdd/Zm/dpa-krankenwagen-in-fahrt-symbolbild.jpg	134150	29739264e5b7117a554f8db5abd0dc22431decddZm	Kreisstraße 17 gesperrt – Motorradfahrer schwer verletzt	Auf der Kreisstraße 17 im Derenbachtal kam es am Montagmorgen zu einem schweren Unfall. Ein Motorradfahrer prallte gegen ein Auto, die Ursache ist bisher nicht bekannt. Er wurde dabei schwer verletzt und in ein Krankenhaus gebracht. Zur Unfallaufnahme und	29739264e5b7117a554f8db5abd0dc22431decddZm.jpg
523967378	133507	https://www.ksta.de/politik/kommentar-zur-kirchensteuer-brueche-durch-steigende-austritte-werden-dramatisch-sein-32306046	https://www.ksta.de/image/32306088/2x1/300/150/dc4bff8cddd67f88cc6486cf4dc1dbf7/DB/kirchensteuer-symbolbild.jpg	134151	32306088dc4bff8cddd67f88cc6486cf4dc1dbf7DB	Brüche durch steigende Austritte werden dramatisch sein	Das größte Problem mit der Kirchensteuer ist, dass sie so heißt. Tatsächlich handelt es sich um eine Art Vereinsbeitrag. Die Nähe zu einer echten Steuer ergibt sich einerseits aus der Koppelung an die Lohn- und Einkommensteuer, andererseits aus dem Einzug	32306088dc4bff8cddd67f88cc6486cf4dc1dbf7DB.jpg
523969941	133510	https://www.ksta.de/ratgeber/duerfen-sich-angestellte-ueber-ihr-gehalt-austauschen--32305768	https://www.ksta.de/image/32305766/2x1/300/150/c7e2efad7d4e87dfb8e4533ba01ffebd/Ds/urn-newsml-dpa-com-20090101-190329-99-599310-large-4-3.jpg	134154	32305766c7e2efad7d4e87dfb8e4533ba01ffebdDs	Dürfen sich Angestellte über ihr Gehalt austauschen?	Wer eine Gehaltserhöhung verhandeln möchte, interessiert sich für das Einkommen der Kollegen. Über ihr Gehalt zu sprechen, ist aber vielen Beschäftigten unangenehm. Ist es aus arbeitsrechtlicher Perspektive erlaubt?„Ganz klar: ja”, sagt Jürgen Markowski,	32305766c7e2efad7d4e87dfb8e4533ba01ffebdDs.jpg
523970059	134102	https://www.ksta.de/politik/kampfmittelraeumer-haben-noch-immer-gut-zu-tun-32306158	https://www.ksta.de/image/32306156/2x1/300/150/a6e2bd32edaad98f0929ac0596730d31/BE/urn-newsml-dpa-com-20090101-190401-99-629379-large-4-3.jpg	134746	32306156a6e2bd32edaad98f0929ac0596730d31BE	Kampfmittelräumer haben noch immer gut zu tun	Auch fast 80 Jahre nach Beginn des Zweiten Weltkriegs haben Kampfmittelräumer in Deutschland alle Hände voll zu tun. So machten Experten allein in Nordrhein-Westfalen im vergangenen Jahr 2811 Bomben unschädlich - das waren fast 45 Prozent mehr als im Jahr	32306156a6e2bd32edaad98f0929ac0596730d31BE.jpg
523970255	133511	https://www.ksta.de/ratgeber/gesundheit/alkohol-studie-eine-flasche-wein-pro-woche-erhoeht-das-krebsrisiko-wie-10-zigaretten-32296082	https://www.ksta.de/image/32296156/2x1/300/150/a707a6e194b0c0e009cfac64a2461780/El/eine-frau-trinkt-ein-glas-rotwein.jpg	134155	32296156a707a6e194b0c0e009cfac64a2461780El	Eine Flasche Wein pro Woche erhöht das Krebsrisiko wie 10 Zigaretten	Wie viele Zigaretten stecken in einer Flasche Wein? Das haben britische Mediziner jetzt in Hinblick auf die Erhöhung des Krebsrisikos durch Alkoholgenuss untersucht. Das Ergebnis ist erschreckend.Hohe Steuern, Werbeverbot und Schock-Bilder auf den Verpack	32296156a707a6e194b0c0e009cfac64a2461780El.jpg
523971216	133513	https://www.ksta.de/freizeit/rezepte/rezept-der-woche-schwedische-pfannkuchen-wie-bei--pippi-langstrumpf--32306388	https://www.ksta.de/image/32306410/2x1/300/150/b1dd6fd613021b7780502be5726a10eb/Bu/schwedische-pfannkuchen.jpg	134157	32306410b1dd6fd613021b7780502be5726a10ebBu	"Schwedische Pfannkuchen wie bei „Pippi Langstrumpf"""	Mit der „Treacle Tart“, der Siruptorte, die Harry Potter in „Der Stein der Weisen“ verspeist, fing es an. Es war der erste Versuch der Foodbloggerin Kate Young, die auch ein Bücherwurm ist, Gerichte aus der Literaturgeschichte nachzukochen.Irgendwann hatt	32306410b1dd6fd613021b7780502be5726a10ebBu.jpg
523971566	133514	https://www.ksta.de/region/rhein-erft/pulheim/joline-taucht-unter-unterwasserclub-stommeln-bildet-behindertentauchlehrer-aus-32306462	https://www.ksta.de/image/32306450/2x1/300/150/45856c2ab87e7074af9f024c59da906d/Vm/tauchen-unterwasser.jpg	134158	3230645045856c2ab87e7074af9f024c59da906dVm	Unterwasserclub Stommeln bildet Behindertentauchlehrer aus	Ihre Füße berühren das kühle Nass, langsam taucht der Lift mit Joline Babel (20) immer tiefer ins Wasser des Hallenbades ein. Ein ganz und gar ungewohntes Gefühl für die junge Frau. Wann sie das letzte Mal schwimmen war? Muss ewig her sein. Tauchen jedenf	3230645045856c2ab87e7074af9f024c59da906dVm.jpg
523972267	133515	https://www.ksta.de/politik/rnd/anne-will-einfach-mal-chillen-gegen-die-globale-erwaermung-32306392	https://www.ksta.de/image/32306534/2x1/300/150/5fa58d83040118a2a24fd81ed8c1f06/Ny/greta-thunberg-in-berlin.jpg	134159	323065345fa58d83040118a2a24fd81ed8c1f06Ny	Einfach mal chillen gegen die globale Erwärmung	Drei Tage lang war Greta Thunberg in der Stadt. Trickreich hatte die Redaktion von „Anne Will“ den Eindruck erweckt, als würde die zurzeit bekannteste 16-Jährige der Welt auch am Sonntagabend in die Berliner Talkrunde kommen. Da war Greta aber schon wiede	323065345fa58d83040118a2a24fd81ed8c1f06Ny.jpg
